CustomerID,FirstName,MiddleName,LastName,DOB,Email,Phone,JoinDate,Gender,City,State,LoyaltyStatus
194,Nakul,Ekiya,Krishnan,1963-07-10,nakul.krishnan198@outlook.com,9918536797,2025-02-08,Male,Vadodara,Gujarat,Bronze
195,Yasti,,Agarwal,2000-05-21,yasti.agarwal3535@gmail.com,9993277446,2025-09-11,Female,Bengaluru,Karnataka,Gold
196,Turvi,Chatura,Sachdev,1968-05-25,turvi.sachdev5078@gmail.com,9528536860,2025-08-05,Transgender,Nagpur,Maharashtra,Silver
197,Pratyush,Riya,Tara,2007-05-08,pratyush.tara3910@gmail.com,9291606610,2023-08-11,Male,Visakhapatnam,Andhra Pradesh,Gold
198,Harsh,,,1993-01-02,harsh.cust5681@outlook.com,9117287082,2023-12-12,Male,Surat,Gujarat,None
199,Mitali,,Sarma,2003-02-24,mitali.sarma1263@rediffmail.com,9434532157,2025-06-13,Female,Udaipur,Rajasthan,Silver
200,Divya,,Balakrishnan,1998-07-04,divya.balakrishnan202@yahoo.com,9039190876,2025-12-23,Female,Pune,Maharashtra,Gold
201,Jagdish,,Dutt,1976-10-11,jagdish.dutt5242@outlook.com,9851602504,2025-09-24,Male,Guwahati,Assam,None
202,Advika,Girik,Reddy,1970-12-03,ADVIKA.REDDY5091@OUTLOOK.COM,9043277239,2023-11-15,Female,Indore,Madhya Pradesh,Platinum
203,Vihaan,Mitesh,Dalal,1989-07-19,vihaan.dalal8955@yahoo.com,9190566037,2026-06-09,Male,Thiruvananthapuram,Kerala,None
204,Madhav,Anjali,Upadhyay,1983-11-28,madhav.upadhyay1704@yahoo.com,9524097098,2025-06-10,Male,Mysuru,Karnataka,Bronze
205,Vrishti,Tanmayi,Kohli,1993-02-22,vrishti.kohli7512@gmail.com,9556350612,2024-01-02,Female,Chennai,Tamil Nadu,Bronze
206,Rehaan,Yashoda,Halder,2006-06-02,rehaan.halder5346@outlook.com,9429171143,2023-12-21,Male,Coimbatore,Tamil Nadu,None
207,Bhavya,,Majumdar,2008-03-18,bhavya.majumdar3402@rediffmail.com,9321168608,2025-02-25,Female,Indore,Madhya Pradesh,Silver
208,Panini,,Tripathi,1973-10-24,panini.tripathi5829@rediffmail.com,9562904472,2023-05-26,Female,Noida,Uttar Pradesh,Silver
209,Lohit,Vrishti,  Misra  ,1965-09-29,lohit.misra1990@gmail.com,9072146905,2025-04-15,Male,Nashik,Maharashtra,Bronze
210,Warhi,Gaurangi,Pai,1993-03-10,warhi.pai3240@rediffmail.com,9808819094,2025-09-13,Female,Nagpur,Maharashtra,Gold
211,Saanvi,Ekanta,Shah,1968-06-20,saanvi.shah6991@yahoo.com,9392416664,2026-05-10,Female,Coimbatore,Tamil Nadu,Gold
212,Jagdish,Vivaan,Rajagopal,2008-05-29,jagdish.rajagopal4584@rediffmail.com,9118568797,2025-02-19,Male,Nagpur,Maharashtra,Silver
213,Anthony,Urvashi,Nadkarni,2003-08-16,anthony.nadkarni5637@outlook.com,9313287095,2025-01-04,Male,Surat,Gujarat,Silver
214,Reyansh,Warhi,Doshi,1958-02-25,reyansh.doshi1641@yahoo.com,9628909287,2023-12-05,Male,New Delhi,Delhi,None
215,Zayan,Harish,Narula,1985-08-05,zayan.narula2847@yahoo.com,9237357351,2023-10-24,Male,Visakhapatnam,Andhra Pradesh,Bronze
216,Vedant,Maanas,Aurora,1983-07-14,VEDANT.AURORA8065@OUTLOOK.COM,9100604368,2026-03-05,Male,Bhopal,Madhya Pradesh,Gold
217,Garima,,Borde,1987-08-01,garima.borde5302@gmail.com,9059788939,2024-07-07,Female,Bhopal,Madhya Pradesh,Bronze
218,Omkaar,Faris,Rao,1977-12-28,omkaar.rao5286@yahoo.com,9974643758,2026-04-04,Male,Mysuru,Karnataka,Gold
219,Ranveer,Vinaya,Nadig,1992-06-13,ranveer.nadig9650@yahoo.com,9372107587,2023-07-17,Male,Chandigarh,Chandigarh,Platinum
220,Bhavya,Bhavna,Keer,1971-02-11,azaan.kadakia5147@rediffmail.com,9917291807,2026-07-26,Female,Hyderabad,Telangana,Bronze
221,Chakradev,Guneet,Saraf   ,2007-05-18,chakradev.saraf187@outlook.com,9263770441,2026-01-31,Male,Ahmedabad,Gujarat,None
222,Chandresh,Ojas,Sawhney,2002-11-10,chandresh.sawhney8947@rediffmail.com,9148661082,2024-08-30,Male,Chennai,Tamil Nadu,Silver
223,Amrita,,Batra,1977-09-15,amrita.batra5601@yahoo.com,9810993987,2023-08-18,Female,nagpur,Maharashtra,None
224,Chaaya,Kavya,Parmer,1984-12-09,chaaya.parmer7114@yahoo.com,9039459562,2024-01-04,Transgender,Lucknow,Uttar Pradesh,Gold
225,Jason,,Wali,1983-09-03,jason.wali8044@yahoo.com,9000864026,2025-10-18,Male,Jaipur,Rajasthan,Bronze
226,Hemangini,Parth,Garde,1961-01-02,hemangini.garde5053@rediffmail.com,9482633310,2025-12-24,Female,Thane,Maharashtra,Silver
227,Rayaan,Widisha,Khosla,1995-04-26,rayaan.khosla4401@gmail.com,9160684720,2023-12-31,Male,Patna,Bihar,None
228,Jack,Aachal,Shenoy,1986-11-27,jack.shenoy7780@yahoo.com,9409759866,2024-06-22,Male,Jaipur,Rajasthan,Silver
229,Aayush,,Shroff,1975-03-17,aayush.shroff2739@yahoo.com,9814949682,2026-04-09,Male,New Delhi,Delhi,Silver
230,Farhan,Riya,Borah,1979-02-24,farhan.borah1426@rediffmail.com,9694861844,2025-11-20,Male,Nagpur,Maharashtra,Bronze
231,Mason,,Samra,2002-08-10,mason.samra9633@gmail.com,9951253434,2024-06-14,Male,Udaipur,Rajasthan,Gold
232,Vasatika   ,Rushil,,1981-10-23,vasatika.cust6603@yahoo.com,9664386042,2025-06-11,Female,Bengaluru,Karnataka,Silver
233,Damyanti,Lakshmi,Khalsa,1994-07-21,damyanti.khalsa4966@outlook.com,9246081948,2024-11-30,Female,Bhopal,Madhya Pradesh,Silver
234,Manbir,,Merchant,1957-02-15,manbir.merchant1463@yahoo.com,9494453070,2026-03-10,Male,Kanpur,Uttar Pradesh,Platinum
235,Rudra,Abhiram,Maharaj,1994-02-22,rudra.maharaj8590@gmail.com,9182000313,2026-04-22,Male,Indore,Madhya Pradesh,None
236,Aryan,Bhavini,Taneja,2008-06-03,aryan.taneja2030@gmail.com,9244945382,2024-05-14,Male,Guwahati,Assam,None
237,Patrick,Ranveer,Kanda,1997-11-19,patrick.kanda6334@gmail.com,9159866240,2024-06-15,Male,Mumbai,Maharashtra,None
238,Ekantika,Balveer,Chatterjee,1976-08-27,ekantika.chatterjee7768@yahoo.com,9660283964,2025-04-06,Female,Mumbai,Maharashtra,None
239,Anay,Karan,Patla   ,1961-10-07,anay.patla3576@rediffmail.com,9356509985,2024-08-23,Male,Bengaluru,Karnataka,Silver
240,Omisha,Parth,Sagar,1969-04-18,omisha.sagar1772@rediffmail.com,9096827821,2023-12-14,Female,Chandigarh,Chandigarh,Silver
241,Rajeshri,Yachana,Wali,1974-03-06,rajeshri.wali9831@rediffmail.com,9667692430,2024-02-02,Female,Bhopal,Madhya Pradesh,Gold
242,Kabir,Chakrika,Subramaniam,2006-06-08,kabir.subramaniam5623@yahoo.com,9664933165,2024-10-30,Male,Gurugram,Haryana,Silver
243,Deepa,,Sidhu,1960-10-03,deepa.sidhu4238@yahoo.com,9986228483,2023-12-27,Female,Thiruvananthapuram,Kerala,None
244,Isaiah,Jasmit,Ranganathan,1961-10-11,isaiah.ranganathan7710@gmail.com,9859085832,2025-01-24,Male,Thane,Maharashtra,Bronze
245,Advika,,Lalla,1992-02-23,advika.lalla3282@outlook.com,9459437746,2023-11-30,Female,Nashik,Maharashtra,None
246,Utkarsh,,Pillay,2001-06-02,utkarsh.pillay7407@outlook.com,9275177144,2026-07-29,Male,MUMBAI,Maharashtra,Silver
247,Karan,Kamya,Raj,1963-01-02,karan.raj619@yahoo.com,9798750072,2026-04-05,Male,Mumbai,Maharashtra,Bronze
248,Jackson,Aryan,Sinha,1997-10-16,jackson.sinha6285@outlook.com,9182275389,2025-10-11,Male,Thane,Maharashtra,Silver
249,Omisha,,Kant,1999-09-15,omisha.kant3088@yahoo.com,9994271751,2023-08-29,Female,Chennai,Tamil Nadu,Bronze
250,Vedika,Nilima,Mittal,1963-07-28,vedika.mittal6148@outlook.com,9765018014,2023-12-26,Female,Pune,Maharashtra,None
251,Aradhana,,Barad,1976-05-06,aradhana.barad2509@yahoo.com,9663662618,2025-06-26,Female,Kochi,Kerala,Silver
252,Dalbir,,Chatterjee,1971-08-11,dalbir.chatterjee4632@gmail.com,9746789341,2025-09-04,Male,Thane,Maharashtra,Platinum
253,Ekanta,Sudiksha,Rama,1980-11-17,ekanta.rama7876@outlook.com,9200154970,2026-03-29,Female,Kochi,Kerala,Bronze
254,Ubika,Oeshi,Dubey,2000-03-14,ubika.dubey3788@rediffmail.com,9924010283,2023-10-23,Female,Kanpur,Uttar Pradesh,Platinum
255,Wishi,Ati,Reddy,1957-11-10,wishi.reddy752@gmail.com,9861346808,2026-04-29,Female,Indore,Madhya Pradesh,Gold
256,Reva,,Kalla,1985-10-21,reva.kalla4454@rediffmail.com,9644811798,2025-04-12,Female,Ahmedabad,Gujarat,Silver
257,Kamya,,Patil,1962-05-24,kamya.patil9322@rediffmail.com,9133068919,2026-04-22,Female,Surat,Gujarat,Platinum
258,Qarin,,Parmer,1959-10-02,qarin.parmer1038@outlook.com,9608577298,2025-01-30,Male,Pune,Maharashtra,Bronze
259,Lakshit,Jason,Gupta,1986-07-30,lakshit.gupta1561@rediffmail.com,9623638590,2023-10-12,Male,Lucknow,Uttar Pradesh,Platinum
260,Simon,Chandresh,Bail,2009-03-04,simon.bail7689@rediffmail.com,9804290264,2024-10-22,Transgender,Visakhapatnam,Andhra Pradesh,Bronze
261,Keya,,Dass,2009-03-09,maya.narayan2586@yahoo.com,9043970405,2025-10-16,Female,Bhopal,Madhya Pradesh,Silver
262,Ishanvi,Sarthak,Biswas,1995-07-15,ishanvi.biswas4991@yahoo.com,9643888375,2024-04-22,Female,Lucknow,Uttar Pradesh,Platinum
263,Kamala,Manbir,Narasimhan,2009-04-19,kamala.narasimhan1869@gmail.com,9723892570,2025-12-03,Female,Ahmedabad,Gujarat,Silver
264,Aarav   ,,Malhotra,1965-06-24,aarav.malhotra6705@gmail.com,9211828137,2023-12-10,Male,Kochi,Kerala,Bronze
265,Jeremiah,,Ghosh,1963-02-11,jeremiah.ghosh9648@gmail.com,9746914509,2026-03-14,Male,Chandigarh,Chandigarh,Platinum
266,Amara,Alexander,Deep,1980-01-05,amara.deep2904@yahoo.com,9713685399,2024-05-26,Female,Vadodara,Gujarat,None
267,Ekiya,Owen,Babu,1973-09-09,ekiya.babu4820@rediffmail.com,9816858537,2023-08-12,Transgender,Hyderabad,Telangana,Silver
268,Edhitha,Ishaan,Sama,2006-05-17,edhitha.sama4761@outlook.com,9917915677,2023-08-29,Female,Gurugram,Haryana,None
269,Vyanjana,Janaki,Sen,1990-07-23,vyanjana.sen6840@outlook.com,9840130027,2025-11-30,Female,Chandigarh,Chandigarh,Bronze
270,Chatura,Yahvi,Seth,1970-09-16,chatura.seth1017@outlook.com,9253466526,2026-01-02,Male,Nashik,Maharashtra,Bronze
271,Anya,Charvi,Verma,1986-10-20,anya.verma4713@gmail.com,9939935026,2026-02-15,Female,Bhopal,Madhya Pradesh,Silver
272,Alexander,Varenya,Bhat,1982-12-18,alexander.bhat3696@outlook.com,9756792161,2025-03-15,Male,Patna,Bihar,Gold
273,Darika,,Swaminathan,2004-02-10,darika.swaminathan666@rediffmail.com,9221804909,2025-04-11,Female,Coimbatore,Tamil Nadu,Silver
274,Balhaar,Ekanta,Buch,1997-01-10,balhaar.buch4935@rediffmail.com,9750759571,2024-01-08,Male,Kanpur,Uttar Pradesh,Gold
275,Bhavini,Anvi,Date,1998-02-12,bhavini.date3625@yahoo.com,9632964576,2026-01-30,Female,Chennai,Tamil Nadu,Gold
276,Omaja,,Raj,1996-04-14,omaja.raj3995@gmail.com,9818184254,2025-08-24,Female,Noida,Uttar Pradesh,Platinum
277,Nandini,Yashasvi,Setty,1996-10-30,nandini.setty7976@gmail.com,9263009756,2025-03-21,Female,Ahmedabad,Gujarat,Silver
278,Chavvi,,Contractor,2000-03-08,chavvi.contractor6951@gmail.com,9288748060,2026-02-27,Female,Gurugram,Haryana,Silver
279,Hritik,Siya,,1971-03-08,hritik.cust890@yahoo.com,9755223640,2025-02-23,Male,Nagpur,Maharashtra,Bronze
280,Pallavi,Mohini,Setty,1983-12-10,pallavi.setty1037@gmail.com,9709173074,2026-06-29,Female,Kanpur,Uttar Pradesh,Silver
281,Charvi,Prisha,Munshi,1976-11-24,charvi.munshi2562@yahoo.com,9137591697,2026-03-21,Female,Surat,Gujarat,Bronze
282,Joshua,Michael,Prasad,2002-05-16,joshua.prasad9069@yahoo.com,9105593793,2025-05-28,Male,Mumbai,Maharashtra,Bronze
283,Bahadurjit,Frederick,Chand,1961-12-23,bahadurjit.chand2334@yahoo.com,9162165079,2025-03-23,Male,Vadodara,Gujarat,Silver
284,Chanakya,Kalpit,Pradhan,1993-06-29,Chanakya.Pradhan4763@Gmail.Com,9215936220,2023-08-24,Male,Nagpur,Maharashtra,Silver
285,Omya,,Das,1983-08-03,omya.das5009@yahoo.com,9533402274,2024-11-22,Female,Hyderabad,Telangana,Bronze
286,Udyati,Bhavna,Behl,1996-06-28,udyati.behl5433@rediffmail.com,9433516881,2024-09-19,Female,Thiruvananthapuram,Kerala,Gold
287,Patrick,Yashica,Chawla,1970-02-09,patrick.chawla1253@gmail.com,9886857202,2024-01-18,Male,Bhubaneswar,Odisha,Silver
288,Warda,Hritik,Kapur,1979-06-17,warda.kapur2436@outlook.com,9385815030,2025-10-03,Female,KANPUR,Uttar Pradesh,None
289,Qarin,,Contractor,2007-07-12,qarin.contractor2718@yahoo.com,9419697432,2024-07-28,Male,Lucknow,Uttar Pradesh,None
290,Jeevika,Atharv,Sanghvi,1997-01-27,jeevika.sanghvi3835@gmail.com,9657398061,2026-03-09,Female,Chennai,Tamil Nadu,Bronze
291,Kiaan,Pranit,Balakrishnan,1974-03-25,kiaan.balakrishnan4315@yahoo.com,9335802924,2026-05-18,Male,Bengaluru,Karnataka,None
292,Nilima,Indali,Nori,1956-01-18,nilima.nori7899@gmail.com,9511062137,2024-02-28,Female,Bhopal,Madhya Pradesh,Bronze
293,Eshana,,Rattan,1960-05-14,eshana.rattan5411@gmail.com,9442180051,2023-12-29,Female,Bhopal,Madhya Pradesh,Bronze
294,Alexander,Tanveer,,1981-03-26,alexander.cust2407@gmail.com,9195496878,2025-03-05,Male,Udaipur,Rajasthan,Bronze
295,Utkarsh,Nakul,Om,1980-10-24,utkarsh.om7724@rediffmail.com,9186781627,2024-09-18,Male,Lucknow,Uttar Pradesh,Bronze
296,Nicholas,,Chad,1959-03-19,nicholas.chad1128@yahoo.com,9310596861,2024-01-19,Male,Udaipur,Rajasthan,Gold
297,Farhan,Finn,Bawa,1974-02-24,farhan.bawa8707@gmail.com,9069509644,2025-04-10,Male,Bhubaneswar,Odisha,Bronze
298,Unnati,Riya,Sunder,1983-10-26,unnati.sunder3760@rediffmail.com,9735776014,2024-07-20,Female,Kolkata,West Bengal,Silver
299,Janaki,,Vala,1963-05-18,janaki.vala9803@rediffmail.com,9207055328,2024-11-09,Female,Mysuru,Karnataka,Bronze
300,Tanveer,Bhanumati,Choudhry,2001-10-14,tanveer.choudhry9591@outlook.com,9255693255,2026-04-10,Male,Kolkata,West Bengal,Bronze
301,Yagnesh,,Vyas,2001-01-11,yagnesh.vyas4158@outlook.com,9573181279,2024-09-13,Male,Surat,Gujarat,Bronze
302,Arin,,Kannan,1982-07-13,arin.kannan5545@gmail.com,9190019402,2025-12-09,Male,Bhopal,Madhya Pradesh,Bronze
303,Ayaan,,,1969-07-17,ayaan.cust6565@outlook.com,9759864268,2024-09-02,Male,Coimbatore,Tamil Nadu,Silver
304,Hitesh,,,2007-08-20,hitesh.cust8365@yahoo.com,9663690236,2024-06-22,Male,Lucknow,Uttar Pradesh,Silver
305,Mohini,Jagdish,Narang,1956-02-28,mohini.narang1125@gmail.com,9575538294,2025-07-03,Female,Mumbai,Maharashtra,Gold
306,Tanveer,Kai,,1981-07-04,tanveer.cust6671@gmail.com,9553152572,2025-08-27,Male,New Delhi,Delhi,Gold
307,Jyoti,Irya,Tella,1960-07-15,jyoti.tella3986@outlook.com,9944501069,2025-01-28,Female,Surat,Gujarat,Bronze
308,Anvi,Anirudh,Sarin,1986-12-02,anvi.sarin6758@outlook.com,9508206809,2023-09-20,Female,Hyderabad,Telangana,None
309,Naksh,Nidhi,Sanghvi,2003-11-30,naksh.sanghvi9400@outlook.com,9179172222,2026-02-10,Male,Bhubaneswar,Odisha,Bronze
310,Turvi,Ishwar,Mann,1983-03-13,Turvi.Mann2556@Gmail.Com,9109408983,2023-06-24,Female,Chennai,Tamil Nadu,Gold
311,Nicholas,,Garg,2010-02-28,nicholas.garg9413@outlook.com,9499225074,2026-01-07,Male,Bhubaneswar,Odisha,Bronze
312,Victor,Gaurang,Pathak,1985-05-08,victor.pathak2864@rediffmail.com,9964602536,2023-11-03,Male,Coimbatore,Tamil Nadu,Silver
313,  Keya  ,,Sarin,1995-09-15,keya.sarin4414@rediffmail.com,9931447344,2025-02-03,Female,Noida,Uttar Pradesh,Silver
314,Balveer,Dayita,Randhawa,2006-05-21,balveer.randhawa3745@gmail.com,9785818740,2024-10-31,Male,Chandigarh,Chandigarh,Gold
315,Indrajit,Om,Nath,1960-10-30,indrajit.nath8471@outlook.com,9735536084,2025-07-24,Male,Bhubaneswar,Odisha,Bronze
316,Deepa,Yashvi,Wali,1968-10-29,deepa.wali4257@outlook.com,9358343665,2024-11-15,Female,Hyderabad,Telangana,None
317,Pushti,Warinder,Divan,1962-08-18,pushti.divan4664@outlook.com,9357406498,2024-01-05,Female,Indore,Madhya Pradesh,Silver
318,Kabir,Oscar,Hora,1996-08-16,kabir.hora9366@rediffmail.com,9801232262,2024-01-15,Male,Kolkata,West Bengal,Silver
319,Bishakha,Wakeeta,Goel,1987-03-16,bishakha.goel9617@rediffmail.com,9410769701,2026-08-06,Female,Chennai,Tamil Nadu,Bronze
320,Udarsh,,Naidu,1998-04-25,udarsh.naidu7753@gmail.com,9037021683,2024-09-25,Male,Bhubaneswar,Odisha,Silver
321,Faqid,,Sarraf,1960-04-12,faqid.sarraf2072@yahoo.com,9510398489,2025-05-20,Male,Kanpur,Uttar Pradesh,Bronze
322,Timothy,Anvi,Mitter,1995-11-17,timothy.mitter8836@yahoo.com,9547846594,2023-08-18,Male,Kochi,Kerala,Bronze
323,Patrick,,Tripathi,1960-09-06,patrick.tripathi5993@rediffmail.com,9230883409,2024-09-16,Male,Mysuru,Karnataka,None
324,Vedhika,Baljiwan,Seth,1959-07-04,vedhika.seth7053@outlook.com,9575184276,2024-12-15,Female,Mumbai,Maharashtra,Gold
325,Mekhala,Gautam,Bose,1997-06-26,mekhala.bose6918@yahoo.com,9576626521,2025-11-30,Female,Nagpur,Maharashtra,Silver
326,Zehaan,,Rajagopalan,1987-02-13,mahika.pandey4161@gmail.com,9261005112,2025-11-09,Male,Thane,Maharashtra,Silver
327,Anvi,Raghav,Sengupta,1977-07-06,anvi.sengupta1478@yahoo.com,9024743600,2025-12-17,Female,Noida,Uttar Pradesh,Gold
328,Wazir,Matthew,Thaker,1959-11-04,wazir.thaker6430@gmail.com,9518230973,2025-04-21,Male,Bengaluru,Karnataka,Bronze
329,Charan,Frado,Oza,1989-12-19,charan.oza3264@rediffmail.com,9706239917,2026-02-19,Male,Pune,Maharashtra,Silver
330,Harini,Yug,Baral,2003-10-15,harini.baral4151@rediffmail.com,9618821631,2025-04-02,Female,Thane,Maharashtra,Silver
331,Theodore,,Viswanathan,1991-03-16,theodore.viswanathan3983@gmail.com,9956617246,2025-12-25,Male,Bhopal,Madhya Pradesh,None
332,Gauri,,Patla,1981-01-02,gauri.patla984@gmail.com,9315143563,2024-08-04,Female,Indore,Madhya Pradesh,Bronze
333,Rishi,Hamsini,Rege,2001-10-31,rishi.rege6190@outlook.com,9720755455,2025-12-06,Male,Mumbai,Maharashtra,Bronze
334,Atharv,,Natt,1960-02-13,atharv.natt9809@yahoo.com,9012230631,2024-10-16,Male,Visakhapatnam,Andhra Pradesh,Bronze
335,Champak,,Raju,1974-12-20,champak.raju3913@outlook.com,9765354563,2024-06-17,Male,Indore,Madhya Pradesh,Bronze
336,Falan,Finn,Nath,1995-04-16,falan.nath1093@gmail.com,9818240586,2026-03-18,Male,Vadodara,Gujarat,None
337,Ekavir,Dayita,Palla,2000-04-11,ekavir.palla805@outlook.com,9270969846,2026-05-12,Male,Bengaluru,Karnataka,Silver
338,Rohan,Frado,Dayal,1976-09-12,rohan.dayal6815@outlook.com,9706578025,2025-10-07,Male,Bhubaneswar,Odisha,None
339,Raghav,,Narasimhan,1964-04-30,raghav.narasimhan3105@yahoo.com,9526174163,2026-03-28,Male,Coimbatore,Tamil Nadu,Silver
340,Zansi,Pallavi,Chander,1990-03-27,zansi.chander1706@yahoo.com,9755655995,2024-12-05,Female,Bhubaneswar,Odisha,Platinum
341,Adya,Dayamai,Patil,1967-11-25,adya.patil7055@outlook.com,9652792943,2024-04-19,Female,Kolkata,West Bengal,Bronze
342,Onkar,Rehaan,Sunder,1971-01-18,onkar.sunder268@yahoo.com,9933280862,2023-12-22,Male,Lucknow,Uttar Pradesh,Gold
343,Garima,Chakrika,Brahmbhatt,2009-04-06,nidhi.devi5906@gmail.com,9041282235,2023-10-27,Female,Guwahati,Assam,Silver
344,Yashica,Baljiwan,Zacharia,2000-09-04,yashica.zacharia5320@rediffmail.com,9186595375,2024-10-27,Female,Nagpur,Maharashtra,Bronze
345,Ekaja,,Puri,1966-02-16,ekaja.puri5479@outlook.com,9849177896,2024-01-30,Female,Indore,Madhya Pradesh,Bronze
346,Gautam,Raksha,Gandhi,1958-08-09,gautam.gandhi675@outlook.com,9515207345,2025-02-19,Male,Vadodara,Gujarat,Silver
347,Rajata,Sachi,Khanna,1997-03-08,rajata.khanna6461@yahoo.com,9105030571,2024-08-07,Female,Mysuru,Karnataka,Bronze
348,Udarsh,,Kaur,1991-12-21,udarsh.kaur6477@yahoo.com,9595224651,2024-05-28,Male,Surat,Gujarat,Silver
349,Mohammed,Rishi,Singh,1980-08-30,mohammed.singh5255@outlook.com,9503969410,2026-04-10,Male,Gurugram,Haryana,Silver
350,Thomas,Baghyawati,Shenoy,2008-08-01,thomas.shenoy2556@gmail.com,9109988061,2025-01-05,Male,Chennai,Tamil Nadu,Silver
351,Yashasvi,Omya,,1966-08-29,yashasvi.cust8815@yahoo.com,9252471605,2024-03-28,Female,Gurugram,Haryana,Bronze
352,Ekapad,Charles,Krishna,1999-04-07,ekapad.krishna985@outlook.com,9262490669,2025-06-07,Male,New Delhi,Delhi,Bronze
353,Quincy,Zaitra,Chauhan,1964-02-12,quincy.chauhan6333@yahoo.com,9957945019,2024-08-07,Male,Mysuru,Karnataka,None
354,Benjamin,Anjali,Dyal,1986-03-17,benjamin.dyal4054@outlook.com,9331336295,2025-07-28,Male,Pune,Maharashtra,Gold
355,Ethan,Gavin,Sarkar,1970-09-28,ethan.sarkar6344@gmail.com,9992331756,2025-04-22,Male,Bhubaneswar,Odisha,Gold
356,Priya,Oeshi,Bala,1959-04-04,priya.bala3939@yahoo.com,9436416562,2025-01-27,Female,Kolkata,West Bengal,Silver
357,Zayan,,Prakash,1971-09-05,zayan.prakash8583@yahoo.com,9497651057,2025-01-11,Male,Bhubaneswar,Odisha,Silver
358,Banjeet,,Prasad,1970-11-29,banjeet.prasad484@outlook.com,9844498927,2023-07-05,Male,Nashik,Maharashtra,None
359,Odika,,Chaudhary,2004-04-08,odika.chaudhary4373@yahoo.com,9520071846,2026-02-25,Female,Indore,Madhya Pradesh,None
360,Oliver,,Dhingra,1964-12-30,oliver.dhingra2254@yahoo.com,9107024797,2023-07-21,Male,Surat,Gujarat,Gold
361,Mekhala,,Sodhi,2002-12-31,mekhala.sodhi8028@outlook.com,9884768739,2023-12-24,Female,Ahmedabad,Gujarat,Bronze
362,Wahab,Abdul,Sen,1961-01-09,wahab.sen631@gmail.com,9480953755,2023-06-21,Male,kanpur,Uttar Pradesh,Gold
363,Lavanya,Mason,Kale,1992-12-23,lavanya.kale7202@rediffmail.com,9872129694,2026-06-25,Female,Mysuru,Karnataka,Platinum
364,Siddharth,Bhavya,Choudhry,1971-10-21,siddharth.choudhry1855@yahoo.com,9796144157,2024-09-01,Male,Vadodara,Gujarat,Gold
365,Darsh,,Batta,1971-11-10,darsh.batta5310@yahoo.com,9711435375,2025-03-05,Male,Bengaluru,Karnataka,Bronze
366,Veer,Indrajit,Bhatnagar,1989-08-24,veer.bhatnagar720@yahoo.com,9016917487,2025-12-05,Male,coimbatore,Tamil Nadu,Platinum
367,Adweta,Wyatt,Varma,2004-07-12,adweta.varma2961@gmail.com,9890704486,2024-01-01,Female,Kanpur,Uttar Pradesh,Silver
368,Madhav,Aarav,Sanghvi,1997-06-21,madhav.sanghvi7795@rediffmail.com,9406256580,2024-11-21,Male,Chandigarh,Chandigarh,Platinum
369,Jai,,Saha,1968-05-18,Jai.Saha2382@Gmail.Com,9682904166,2026-03-20,Male,Pune,Maharashtra,Platinum
370,Brijesh   ,Jalsa,Viswanathan,1960-03-28,brijesh.viswanathan9211@yahoo.com,9973073887,2025-08-17,Male,Bhopal,Madhya Pradesh,Silver
371,Zehaan,Anmol,Tripathi   ,1982-03-15,zehaan.tripathi2205@gmail.com,9625566176,2025-05-22,Male,Surat,Gujarat,Bronze
372,Anya,Kashvi,Ram,1972-11-22,anya.ram9909@outlook.com,9482569647,2026-07-26,Female,Kochi,Kerala,Silver
373,Abhiram,Ekansh,Parikh,1979-02-05,abhiram.parikh9985@yahoo.com,9790061879,2024-05-31,Male,Bhubaneswar,Odisha,None
374,Charles,Kiaan,Natarajan,1958-08-25,charles.natarajan3479@gmail.com,9855804279,2024-11-20,Male,jaipur,Rajasthan,Silver
375,Pallavi,Ucchal,  Gill  ,2002-12-14,pallavi.gill2878@yahoo.com,9336976468,2025-06-04,Female,Mumbai,Maharashtra,Silver
376,Gavin,Dev,Deshmukh,2004-05-11,gavin.deshmukh6783@gmail.com,9827352678,2025-05-02,Male,Bhopal,Madhya Pradesh,None
377,Anita,Saksham,Memon,1958-08-12,anita.memon511@outlook.com,9968535877,2024-03-27,Female,Bengaluru,Karnataka,Bronze
378,Ansh,,,1976-09-24,ansh.cust1423@rediffmail.com,9838351302,2025-07-31,Male,Kolkata,West Bengal,Gold
379,Sneha,,Solanki,1972-11-14,sneha.solanki7908@yahoo.com,9197571889,2023-07-18,Female,Bhopal,Madhya Pradesh,Silver
380,Ikshita,Ishanvi,Mangal,2008-10-07,ikshita.mangal599@rediffmail.com,9381308838,2023-08-05,Female,Thiruvananthapuram,Kerala,Gold
381,Noah,,Mahajan,1964-02-07,noah.mahajan5120@gmail.com,9538312341,2024-12-14,Male,Thiruvananthapuram,Kerala,Bronze
382,Tejas,,Ratta,2006-03-20,tejas.ratta9169@gmail.com,9233172206,2025-04-05,Male,Mumbai,Maharashtra,Gold
383,Reyansh,,Nori,1968-05-06,reyansh.nori476@rediffmail.com,9903037866,2025-07-01,Male,Nashik,Maharashtra,Silver
